id,customer_account,customer_name,standard_customer,deduction_reference,invoice_number,deduction_date,deduction_amount,deduction_reason,payment_number,backup_status,invoice_status,bol,pod_status,validation,invalid_amount,valid_amount,priority
1401184377,1001000200,MEDLINE INDUSTRIES,Amazon,14650398,1401184377,7/26/2023,82.8,OSD,,,,,,,,,No
1401207173,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1208349,1401207173,9/21/2023,82.8,OSD,,,,,,,,,No
1401228400,1001000214,OWENS & MINOR INC,Kroger,8317755,1401228400,11/13/2023,82.8,OSD,,,,,,,,,No
1401234886,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1233165,1401234886,11/29/2023,82.8,OSD,,,,,,,,,No
9112096873,1001077482,GOVT SCIENTIFIC SOURCE,GOVT SCIENTIFIC SOURCE,0,9112096873,12/15/2023,82.8,OSD,,,,,,,,,No
9111519767,1001050979,RGH ENTERPRISES INC,C&S,1291842,9111519767,8/9/2023,82.76,OSD,,,,,,,,,No
1401200725,1001000147,MCKESSON DRUG COMPANY,Costco,7470359596,1401200725,9/6/2023,82.72,OSD,,,,,,,,,No
1401203121,1001000147,MCKESSON DRUG COMPANY,Costco,7476402962,1401203121,9/11/2023,82.72,OSD,,,,,,,,,No
1401210473,1001000143,CARDINAL DISTRIBUTION,Walmart,10652698,1401210473,9/29/2023,82.72,OSD,,,,,,,,,No
1600583871,1001000147,MCKESSON DRUG COMPANY,Costco,7501001371,1600583871,9/26/2023,82.72,OSD,,,,,,,,,No
1401212639,1001000143,CARDINAL DISTRIBUTION,Walmart,14764093,1401212639,10/5/2023,82.72,OSD,,,,,,,,,No
1401221698,1001000143,CARDINAL DISTRIBUTION,Walmart,13841828,1401221698,10/26/2023,82.72,OSD,,,,,,,,,No
1401231464,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1230099,1401231464,11/20/2023,82.72,OSD,,,,,,,,,No
1600543248,1001000200,MEDLINE INDUSTRIES,Amazon,14512765,1600543248,1/20/2023,82.7,OSD,,,,,,,,,No
1401115486,1001000200,MEDLINE INDUSTRIES,Amazon,14527431,1401115486,2/10/2023,82.7,OSD,,,,,,,,,No
1600557730,1001000200,MEDLINE INDUSTRIES,Amazon,14580676,1600557730,4/21/2023,82.7,OSD,,,,,,,,,No
1401151203,1001000200,MEDLINE INDUSTRIES,Amazon,14591445,1401151203,5/5/2023,82.7,OSD,,,,,,,,,No
1401173340,1001000214,OWENS & MINOR INC,Kroger,8296214,1401173340,6/29/2023,82.7,OSD,,,,,,,,,No
1401195230,1001000214,OWENS & MINOR INC,Kroger,8304690,1401195230,8/23/2023,82.7,OSD,,,,,,,,,No
1401207940,1001000200,MEDLINE INDUSTRIES,Amazon,14693896,1401207940,9/22/2023,82.7,OSD,,,,,,,,,No
1401127584,1001000214,OWENS & MINOR INC,Kroger,8278366,1401127584,3/13/2023,82.56,OSD,,,,,,,,,No
9110926948,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,167756,9110926948,3/1/2023,82.56,OSD,,,,,,,,,No
9110280365,1001087090,TWIN MED LLC,TWIN MED LLC,56827,9110280365,6/27/2023,82.56,OSD,,,,,,,,,No
9111401293,1001087090,TWIN MED LLC,TWIN MED LLC,59195,9111401293,8/16/2023,82.56,OSD,,,,,,,,,No
1401206546,1001000143,CARDINAL DISTRIBUTION,Walmart,12753409,1401206546,9/20/2023,82.56,OSD,,,,,,,,,No
1401227435,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1226093,1401227435,11/9/2023,82.56,OSD,,,,,,,,,No
1401131995,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002416064,1401131995,4/10/2023,82.53,OSD,,,,,,,,,No
1600530684,1001000200,MEDLINE INDUSTRIES,Amazon,14693896,1600530684,9/22/2023,82.53,OSD,,,,,,,,,No
1401135439,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002403169,1401135439,3/30/2023,82.35,OSD,,,,,,,,,No
1401136629,1001000146,HENRY SCHEIN INC,Target,81755580,1401136629,4/3/2023,82.32,OSD,,,,,,,,,No
1401152385,1001000146,HENRY SCHEIN INC,Target,81768672,1401152385,5/9/2023,82.32,OSD,,,,,,,,,No
1401179730,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000210295,1401179730,7/17/2023,82,OSD,,,,,,,,,No
9110899754,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1796598130,9110899754,3/3/2023,81.92,OSD,,,,,,,,,No
1401152050,1001000146,HENRY SCHEIN INC,Target,81768407,1401152050,5/8/2023,81.84,OSD,,,,,,,,,No
1401152255,1001000146,HENRY SCHEIN INC,Target,81768407,1401152255,5/8/2023,81.84,OSD,,,,,,,,,No
1401226896,1001000143,CARDINAL DISTRIBUTION,Walmart,12777305,1401226896,11/8/2023,81.84,OSD,,,,,,,,,No
1401130737,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1141729,1401130737,3/20/2023,81.8,OSD,,,,,,,,,No
1401137641,1001000147,MCKESSON DRUG COMPANY,Costco,7227693814,1401137641,4/3/2023,81.8,OSD,,,,,,,,,No
1401143522,1001000147,MCKESSON DRUG COMPANY,Costco,7251594935,1401143522,4/18/2023,81.8,OSD,,,,,,,,,No
1401178817,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1183055,1401178817,7/13/2023,81.8,OSD,,,,,,,,,No
1401202129,1001000200,MEDLINE INDUSTRIES,Amazon,14683533,1401202129,9/8/2023,81.8,OSD,,,,,,,,,No
1401229371,1001000147,MCKESSON DRUG COMPANY,Costco,7576245833,1401229371,11/14/2023,81.8,OSD,,,,,,,,,No
1401173043,1001000200,MEDLINE INDUSTRIES,Amazon,14630640,1401173043,6/28/2023,81.6,OSD,,,,,,,,,No
1401188173,1001000200,MEDLINE INDUSTRIES,Amazon,14657779,1401188173,8/4/2023,81.6,OSD,,,,,,,,,No
1401189910,1001625204,MEDLINE CUSTOM STERILE,MEDLINE CUSTOM STERILE,14660872,1401189910,8/9/2023,81.6,OSD,,,,,,,,,No
1401216306,1001000147,MCKESSON DRUG COMPANY,Costco,7528353406,1401216306,10/13/2023,81.6,OSD,,,,,,,,,No
1401110678,1001000147,MCKESSON DRUG COMPANY,Costco,7132226763,1401110678,1/30/2023,81.59,OSD,,,,,,,,,No
9110627561,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89368990,9110627561,2/14/2023,81.52,OSD,,,,,,,,,No
1401176304,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400028876,1401176304,7/7/2023,81.25,OSD,,,,,,,,,No
9110770835,1001050979,RGH ENTERPRISES INC,C&S,1254074,9110770835,2/2/2023,81.15,OSD,,,,,,,,,No
9110947405,1001050979,RGH ENTERPRISES INC,C&S,1263884,9110947405,3/16/2023,81.15,OSD,,,,,,,,,No
1401105899,1001000143,CARDINAL DISTRIBUTION,Walmart,13041904,1401105899,1/19/2023,81,OSD,,,,,,,,,No
1401122959,1001000143,CARDINAL DISTRIBUTION,Walmart,14564033,1401122959,3/1/2023,81,OSD,,,,,,,,,No
1401202791,1001000143,CARDINAL DISTRIBUTION,Walmart,11463064,1401202791,9/11/2023,81,OSD,,,,,,,,,No
1401232287,1001000143,CARDINAL DISTRIBUTION,Walmart,15954606,1401232287,11/22/2023,81,OSD,,,,,,,,,No
1401211751,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400083616,1401211751,10/3/2023,80.97,OSD,,,,,,,,,No
1401186695,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1190149,1401186695,8/1/2023,80.76,OSD,,,,,,,,,No
9111425326,1001000200,MEDLINE INDUSTRIES,Amazon,14637001,9111425326,7/7/2023,80.7,OSD,,,,,,,,,No
1401133522,1001000214,OWENS & MINOR INC,Kroger,8280760,1401133522,3/27/2023,80.64,OSD,,,,,,,,,No
1401202864,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1204655,1401202864,9/11/2023,80.62,OSD,,,,,,,,,No
9110995522,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1818941448,9110995522,3/27/2023,80.56,OSD,,,,,,,,,No
9111038307,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1828336669,9111038307,4/4/2023,80.56,OSD,,,,,,,,,No
1401142985,1001000147,MCKESSON DRUG COMPANY,Costco,7248709332,1401142985,4/17/2023,80.4,OSD,,,,,,,,,No
1401146677,1001000147,MCKESSON DRUG COMPANY,Costco,7261945227,1401146677,4/25/2023,80.4,OSD,,,,,,,,,No
1401174462,1001000146,HENRY SCHEIN INC,Target,81790093,1401174462,7/3/2023,80.4,OSD,,,,,,,,,No
1401188631,1001000143,CARDINAL DISTRIBUTION,Walmart,12217671,1401188631,8/7/2023,80.4,OSD,,,,,,,,,No
9109775764,1001000180,FRESENIUS MEDICAL CARE N AMERICA,Fresenius,18796610,9109775764,9/26/2023,80.4,OSD,,,,,,,,,No
9110913202,1001038817,AERO MED LTD,Albertsons,936100001,9110913202,3/10/2023,80.16,OSD,,,,,,,,,No
1401151975,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1159738,1401151975,5/8/2023,80.05,OSD,,,,,,,,,No
1401099541,1001000214,OWENS & MINOR INC,Kroger,8267858,1401099541,1/3/2023,80,OSD,,,,,,,,,No
1401129518,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1140176,1401129518,3/16/2023,80,OSD,,,,,,,,,No
1401136550,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1146549,1401136550,4/3/2023,80,OSD,,,,,,,,,No
1401139383,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1149092,1401139383,4/10/2023,80,OSD,,,,,,,,,No
1401141388,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1150124,1401141388,4/13/2023,80,OSD,,,,,,,,,No
9111148210,1001024678,AUGUSTA HOSPITAL CORP,AUGUSTA HOSPITAL CORP,26032331,9111148210,4/27/2023,80,OSD,,,,,,,,,No
1401151976,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1159739,1401151976,5/8/2023,80,OSD,,,,,,,,,No
1401151953,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,89410624,1401151953,5/8/2023,80,OSD,,,,,,,,,No
9111163662,1001148894,THOMAS SCIENTIFIC,THOMAS SCIENTIFIC,3066,9111163662,5/11/2023,80,OSD,,,,,,,,,No
1401161833,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1168393,1401161833,6/1/2023,80,OSD,,,,,,,,,No
1401165290,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000318991,1401165290,6/7/2023,80,OSD,,,,,,,,,No
1401176787,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1182021,1401176787,7/10/2023,80,OSD,,,,,,,,,No
9111296698,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400032658,9111296698,7/12/2023,80,OSD,,,,,,,,,No
1401184392,1001000200,MEDLINE INDUSTRIES,Amazon,14650397,1401184392,7/26/2023,80,OSD,,,,,,,,,No
1401190258,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1193010,1401190258,8/10/2023,80,OSD,,,,,,,,,No
1401196633,1001000200,MEDLINE INDUSTRIES,Amazon,14673460,1401196633,8/25/2023,80,OSD,,,,,,,,,No
1401197845,1001000214,OWENS & MINOR INC,Kroger,8305753,1401197845,8/29/2023,80,OSD,,,,,,,,,No
1401194217,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400060000,1401194217,8/21/2023,80,OSD,,,,,,,,,No
1401198620,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,400060000,1401198620,8/21/2023,80,OSD,,,,,,,,,No
1600584424,1001625204,MEDLINE CUSTOM STERILE,MEDLINE CUSTOM STERILE,14697263,1600584424,9/27/2023,80,OSD,,,,,,,,,No
1401217117,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1217127,1401217117,10/16/2023,80,OSD,,,,,,,,,No
1401218292,1001000200,MEDLINE INDUSTRIES,Amazon,14712817,1401218292,10/18/2023,80,OSD,,,,,,,,,No
1401227833,1001000200,MEDLINE INDUSTRIES,Amazon,14730879,1401227833,11/10/2023,80,OSD,,,,,,,,,No
1401242071,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000562744,1401242071,12/18/2023,80,OSD,,,,,,,,,No
1401246964,1001000200,MEDLINE INDUSTRIES,Amazon,14766843,1401246964,12/29/2023,80,OSD,,,,,,,,,No
1600542254,1001000200,MEDLINE INDUSTRIES,Amazon,14507624,1600542254,1/13/2023,79.94,OSD,,,,,,,,,No
1600543248,1001000200,MEDLINE INDUSTRIES,Amazon,14512765,1600543248,1/20/2023,79.94,OSD,,,,,,,,,No
1401130740,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1141729,1401130740,3/20/2023,79.92,OSD,,,,,,,,,No
9111148889,1001065607,AVID MEDICAL INC,AVID MEDICAL INC,730626,9111148889,5/9/2023,79.9,OSD,,,,,,,,,No
1401204248,1001000214,OWENS & MINOR INC,Kroger,8308395,1401204248,9/14/2023,79.86,OSD,,,,,,,,,No
9111038308,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1828336669,9111038308,4/4/2023,79.76,OSD,,,,,,,,,No
9111038306,1001000210,MWI ANIMAL HEALTH,MWI ANIMAL HEALTH,1828336669,9111038306,4/4/2023,79.76,OSD,,,,,,,,,No
9111716603,1001042867,HCA SUPPLY CHAIN SERVICES,HCA SUPPLY CHAIN SERVICES,11585865,9111716603,10/5/2023,79.2,OSD,,,,,,,,,No
1401153943,1001000143,CARDINAL DISTRIBUTION,Walmart,15126386,1401153943,5/12/2023,78.76,OSD,,,,,,,,,No
9110756859,1001620381,CARDINAL HEALTH PRESOURCE,Walmart,7005859,9110756859,2/6/2023,78.68,OSD,,,,,,,,,No
9111158881,1001620381,CARDINAL HEALTH PRESOURCE,Walmart,5547292,9111158881,5/12/2023,78.68,OSD,,,,,,,,,No
1401099485,1001000143,CARDINAL DISTRIBUTION,Walmart,14355353,1401099485,1/3/2023,78.65,OSD,,,,,,,,,No
1401105662,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000684155,1401105662,1/18/2023,78.64,OSD,,,,,,,,,No
9111154404,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5208151654,9111154404,4/25/2023,78.48,OSD,,,,,,,,,No
1401179620,1001000214,OWENS & MINOR INC,Kroger,8298339,1401179620,7/17/2023,78.48,OSD,,,,,,,,,No
1401189910,1001000200,MEDLINE INDUSTRIES,Amazon,14660872,1401189910,8/9/2023,78.48,OSD,,,,,,,,,No
1401199824,1001000214,OWENS & MINOR INC,Kroger,8306842,1401199824,9/5/2023,78.48,OSD,,,,,,,,,No
9111760034,1001000200,MEDLINE INDUSTRIES,Amazon,14704211,9111760034,10/6/2023,78.33,OSD,,,,,,,,,No
1401123647,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002393598,1401123647,3/24/2023,78.12,OSD,,,,,,,,,No
9111219615,1001066472,GEMCO,GEMCO,1753752130,9111219615,6/22/2023,78.05,OSD,,,,,,,,,No
1401114732,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1127311,1401114732,2/9/2023,78,OSD,,,,,,,,,No
1401114273,1001625204,MEDLINE CUSTOM STERILE,MEDLINE CUSTOM STERILE,14525648,1401114273,2/8/2023,78,OSD,,,,,,,,,No
1401131394,1001000143,CARDINAL DISTRIBUTION,Walmart,12343509,1401131394,3/21/2023,78,OSD,,,,,,,,,No
1401130369,1001000200,MEDLINE INDUSTRIES,Amazon,14553979,1401130369,3/17/2023,78,OSD,,,,,,,,,No
1401134850,1001625204,MEDLINE CUSTOM STERILE,MEDLINE CUSTOM STERILE,14563028,1401134850,3/29/2023,78,OSD,,,,,,,,,No
1401136470,1001000143,CARDINAL DISTRIBUTION,Walmart,12320398,1401136470,4/3/2023,78,OSD,,,,,,,,,No
1401172102,1001000214,OWENS & MINOR INC,Kroger,8295203,1401172102,6/26/2023,78,OSD,,,,,,,,,No
1401175617,1001000143,CARDINAL DISTRIBUTION,Walmart,14154628,1401175617,7/6/2023,78,OSD,,,,,,,,,No
1401193017,1001000143,CARDINAL DISTRIBUTION,Walmart,13994059,1401193017,8/17/2023,78,OSD,,,,,,,,,No
1600586262,1001000147,MCKESSON DRUG COMPANY,Costco,7519668178,1600586262,10/10/2023,78,OSD,,,,,,,,,No
1401234476,1001000214,OWENS & MINOR INC,Kroger,8320272,1401234476,11/28/2023,78,OSD,,,,,,,,,No
1401131995,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002411181,1401131995,4/3/2023,77.98,OSD,,,,,,,,,No
1401154845,1001000200,MEDLINE INDUSTRIES,Amazon,14597821,1401154845,5/15/2023,77.65,OSD,,,,,,,,,No
1401149806,1001000214,OWENS & MINOR INC,Kroger,8287114,1401149806,5/3/2023,77.52,OSD,,,,,,,,,No
1401180722,1001000214,OWENS & MINOR INC,Kroger,8298615,1401180722,7/18/2023,77.5,OSD,,,,,,,,,No
9111337665,1001050979,RGH ENTERPRISES INC,C&S,1281456,9111337665,6/15/2023,77.44,OSD,,,,,,,,,No
1401109669,1001000200,MEDLINE INDUSTRIES,Amazon,14517684,1401109669,1/27/2023,77.4,OSD,,,,,,,,,No
9110745004,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,165666,9110745004,1/17/2023,77.4,OSD,,,,,,,,,No
1401130369,1001000200,MEDLINE INDUSTRIES,Amazon,14553979,1401130369,3/17/2023,77.4,OSD,,,,,,,,,No
1401173340,1001000214,OWENS & MINOR INC,Kroger,8296214,1401173340,6/29/2023,77.4,OSD,,,,,,,,,No
9111416355,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,174101,9111416355,7/3/2023,77.4,OSD,,,,,,,,,No
1401188173,1001000200,MEDLINE INDUSTRIES,Amazon,14657779,1401188173,8/4/2023,77.4,OSD,,,,,,,,,No
9111583269,1001000224,CONCORDANCE HEALTHCARE SOLUTIONS,Concordance,176429,9111583269,8/17/2023,77.4,OSD,,,,,,,,,No
9111555605,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,5207440730,9111555605,8/24/2023,77.4,OSD,,,,,,,,,No
1401246277,1001000200,MEDLINE INDUSTRIES,Amazon,14766844,1401246277,12/29/2023,77.4,OSD,,,,,,,,,No
1401244537,1001000214,OWENS & MINOR INC,Kroger,8324658,1401244537,12/26/2023,77.4,OSD,,,,,,,,,No
9111119329,1001050979,RGH ENTERPRISES INC,C&S,1278490,9111119329,6/1/2023,77.36,OSD,,,,,,,,,No
9111349078,1001050979,RGH ENTERPRISES INC,C&S,1282882,9111349078,6/26/2023,77.33,OSD,,,,,,,,,No
1401130369,1001000200,MEDLINE INDUSTRIES,Amazon,14553979,1401130369,3/17/2023,77.3,OSD,,,,,,,,,No
1401083810,1001000161,CARDINAL MEDICAL PRODUCTS,Walmart,2000039611,1401083810,5/4/2023,77.3,OSD,,,,,,,,,No
9111440423,1001000190,INTEGRATED MEDICAL SYSTEMS INC,INTEGRATED MEDICAL SYSTEMS INC,18520,9111440423,7/24/2023,77.26,OSD,,,,,,,,,No
9111300333,1001050979,RGH ENTERPRISES INC,C&S,1279833,9111300333,6/9/2023,77.22,OSD,,,,,,,,,No
1600542254,1001000200,MEDLINE INDUSTRIES,Amazon,14507624,1600542254,1/13/2023,77,OSD,,,,,,,,,No
1401146664,1001000200,MEDLINE INDUSTRIES,Amazon,14579626,1401146664,4/20/2023,77,OSD,,,,,,,,,No
1401195303,1001000200,MEDLINE INDUSTRIES,Amazon,14671399,1401195303,8/23/2023,77,OSD,,,,,,,,,No
9111169732,1001000200,MEDLINE INDUSTRIES,Amazon,14586269,9111169732,4/28/2023,76.83,OSD,,,,,,,,,No
1401138890,1001000146,HENRY SCHEIN INC,Target,81757498,1401138890,4/7/2023,76.68,OSD,,,,,,,,,No
1401141465,1001000146,HENRY SCHEIN INC,Target,81759273,1401141465,4/13/2023,76.68,OSD,,,,,,,,,No
1401234483,1001073153,FISHER SCIENTIFIC COMPANY,Dollar General,4000120062,1401234483,11/28/2023,76.56,OSD,,,,,,,,,No
1401169456,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002466476,1401169456,6/20/2023,76.55,OSD,,,,,,,,,No
1401103436,1001000143,CARDINAL DISTRIBUTION,Walmart,13301780,1401103436,1/12/2023,76.5,OSD,,,,,,,,,No
1401099552,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1114621,1401099552,1/3/2023,76.5,OSD,,,,,,,,,No
1401099930,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1114688,1401099930,1/4/2023,76.5,OSD,,,,,,,,,No
1401110401,1001000143,CARDINAL DISTRIBUTION,Walmart,12484010,1401110401,1/30/2023,76.5,OSD,,,,,,,,,No
1401106340,1001000147,MCKESSON DRUG COMPANY,Costco,7116029057,1401106340,1/18/2023,76.5,OSD,,,,,,,,,No
1401111428,1001000143,CARDINAL DISTRIBUTION,Walmart,14297482,1401111428,2/1/2023,76.5,OSD,,,,,,,,,No
1401114146,1001000143,CARDINAL DISTRIBUTION,Walmart,11796648,1401114146,2/8/2023,76.5,OSD,,,,,,,,,No
1401114632,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1127311,1401114632,2/9/2023,76.5,OSD,,,,,,,,,No
1401110401,1001000143,CARDINAL DISTRIBUTION,Walmart,16855412,1401110401,3/24/2023,76.5,OSD,,,,,,,,,No
1600553369,1001000147,MCKESSON DRUG COMPANY,Costco,7217157180,1600553369,3/27/2023,76.5,OSD,,,,,,,,,No
1401136470,1001000143,CARDINAL DISTRIBUTION,Walmart,12320398,1401136470,4/3/2023,76.5,OSD,,,,,,,,,No
1401139306,1001000143,CARDINAL DISTRIBUTION,Walmart,12363689,1401139306,4/10/2023,76.5,OSD,,,,,,,,,No
1401141301,1001000143,CARDINAL DISTRIBUTION,Walmart,13851098,1401141301,4/13/2023,76.5,OSD,,,,,,,,,No
1401148562,1001000143,CARDINAL DISTRIBUTION,Walmart,13800666,1401148562,5/1/2023,76.5,OSD,,,,,,,,,No
1401154713,1001000143,CARDINAL DISTRIBUTION,Walmart,14669845,1401154713,5/15/2023,76.5,OSD,,,,,,,,,No
1401150362,1001000144,MCKESSON MEDICAL SURGICAL INC,Costco,1158259,1401150362,5/4/2023,76.5,OSD,,,,,,,,,No
9111119329,1001050979,RGH ENTERPRISES INC,C&S,1278490,9111119329,6/1/2023,76.5,OSD,,,,,,,,,No
1401173501,1001000143,CARDINAL DISTRIBUTION,Walmart,14281740,1401173501,6/22/2023,76.5,OSD,,,,,,,,,No
1401179565,1001000143,CARDINAL DISTRIBUTION,Walmart,11945083,1401179565,7/17/2023,76.5,OSD,,,,,,,,,No
1401182594,1001000143,CARDINAL DISTRIBUTION,Walmart,11099914,1401182594,7/24/2023,76.5,OSD,,,,,,,,,No
1401184178,1001000143,CARDINAL DISTRIBUTION,Walmart,12649553,1401184178,7/26/2023,76.5,OSD,,,,,,,,,No
1401191089,1001000143,CARDINAL DISTRIBUTION,Walmart,11202814,1401191089,8/14/2023,76.5,OSD,,,,,,,,,No
1600574760,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,1600574760,8/14/2023,76.5,OSD,,,,,,,,,No
1401194595,1001000147,MCKESSON DRUG COMPANY,Costco,7446107621,1401194595,8/21/2023,76.5,OSD,,,,,,,,,No
1600583871,1001000147,MCKESSON DRUG COMPANY,Costco,7501001371,1600583871,9/26/2023,76.5,OSD,,,,,,,,,No
1401215547,1001000143,CARDINAL DISTRIBUTION,Walmart,13669904,1401215547,10/12/2023,76.5,OSD,,,,,,,,,No
1401211230,1001000214,OWENS & MINOR INC,Kroger,8311294,1401211230,10/2/2023,76.5,OSD,,,,,,,,,No
1401219816,1001000143,CARDINAL DISTRIBUTION,Walmart,11177212,1401219816,10/23/2023,76.5,OSD,,,,,,,,,No
1401223445,1001000147,MCKESSON DRUG COMPANY,Costco,7552054146,1401223445,10/30/2023,76.5,OSD,,,,,,,,,No
1401223886,1001000147,MCKESSON DRUG COMPANY,Costco,7554887713,1401223886,10/31/2023,76.5,OSD,,,,,,,,,No
1401229375,1001000147,MCKESSON DRUG COMPANY,Costco,7576245833,1401229375,11/14/2023,76.5,OSD,,,,,,,,,No
1401234049,1001000147,MCKESSON DRUG COMPANY,Costco,7593088190,1401234049,11/27/2023,76.5,OSD,,,,,,,,,No
1401234600,1001000147,MCKESSON DRUG COMPANY,Costco,7595814693,1401234600,11/28/2023,76.5,OSD,,,,,,,,,No
1401244483,1001000143,CARDINAL DISTRIBUTION,Walmart,11389910,1401244483,12/26/2023,76.5,OSD,,,,,,,,,No
9112049047,1001094519,NATIONAL DISTRIBUTING & CONTRACTING,NATIONAL DISTRIBUTING & CONTRACTING,22294191,9112049047,12/18/2023,76.5,OSD,,,,,,,,,No
1600574760,1001000147,MCKESSON DRUG COMPANY,Costco,7435649927,1600574760,8/14/2023,76.4,OSD,,,,,,,,,No
1401169456,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002466476,1401169456,6/20/2023,76.32,OSD,,,,,,,,,No
9111230185,1001000200,MEDLINE INDUSTRIES,Amazon,14617056,9111230185,6/9/2023,76.15,OSD,,,,,,,,,No
9111843000,1001000200,MEDLINE INDUSTRIES,Amazon,14720465,9111843000,10/27/2023,76.12,OSD,,,,,,,,,No
1401104590,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002340409,1401104590,1/17/2023,76.1,OSD,,,,,,,,,No
1401206989,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002563744,1401206989,9/20/2023,76.1,OSD,,,,,,,,,No
1401103880,1001000200,MEDLINE INDUSTRIES,Amazon,14507623,1401103880,1/13/2023,76,OSD,,,,,,,,,No
1401112977,1001000143,CARDINAL DISTRIBUTION,Walmart,12404155,1401112977,2/6/2023,76,OSD,,,,,,,,,No
1401112296,1001000200,MEDLINE INDUSTRIES,Amazon,14522649,1401112296,2/3/2023,76,OSD,,,,,,,,,No
9111504285,1001050979,RGH ENTERPRISES INC,C&S,1313983,9111504285,11/22/2023,75.83,OSD,,,,,,,,,No
9109844917,1001053912,LABCORP OF AMERICA,LABCORP OF AMERICA,102471752,9109844917,1/13/2023,75.78,OSD,,,,,,,,,No
9110691031,1001000236,WALMART STORES INC,Walmart,13280621,9110691031,1/23/2023,75.36,OSD,,,,,,,,,No
9111126036,1001000200,MEDLINE INDUSTRIES,Amazon,14576586,9111126036,4/17/2023,75.36,OSD,,,,,,,,,No
9111514529,1001000236,WALMART STORES INC,Walmart,13560843,9111514529,8/30/2023,75.36,OSD,,,,,,,,,No
1401108505,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002353235,1401108505,1/25/2023,75.21,OSD,,,,,,,,,No
1401111705,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002351455,1401111705,2/2/2023,75.21,OSD,,,,,,,,,No
1401112232,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002348497,1401112232,2/3/2023,75.21,OSD,,,,,,,,,No
1401115349,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002362519,1401115349,2/10/2023,75.21,OSD,,,,,,,,,No
1401117237,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002370187,1401117237,2/15/2023,75.21,OSD,,,,,,,,,No
1401126091,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002382332,1401126091,3/8/2023,75.21,OSD,,,,,,,,,No
1401172925,1001000141,AMERISOURCE BERGEN CORP,Supervalu,2002486083,1401172925,6/28/2023,75.21,OSD,,,,,,,,,No
