PO,External ID,Title,ASIN,Model Number,Freight Term,Qty,Unit Cost,Amount,Shortage quantity,Amount shortage,Last received date,ASIN received,Quantity received,Unit cost,Amount received,External Id Type,Backordered,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Quantity Outstanding,Case Cost,Total Cost,Accepted Quantity
8PTKIVUR,1.09E+13,"RxBar Protein Bars, Blueberry, Kosher, Gluten Free, 5 Count, 9.15 Ounce (Pack of 6)",B0BHXFTSV4,,Collect,3,$53.40 ,$160.20 ,0,$0.00 ,19-09-2023,B0BHXFTSV4,3,$53.40 ,$160.20 ,,,,,,,,,,,,,
8PTKIVUR,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Coconut Chocolate (6 Boxes, 30 Bars)",B0BHXK6FGH,,Collect,1,$53.40 ,$53.40 ,0,$0.00 ,13-09-2023,B0BHXK6FGH,1,$53.40 ,$53.40 ,,,,,,,,,,,,,
8PTKIVUR,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Sea Salt (6 Boxes, 30 Bars)",B0BJXW16DL,,Collect,112,$53.40 ,"$5,980.80 ",0,$0.00 ,13-09-2023,B0BJXW16DL,112,$53.40 ,"$5,980.80 ",,,,,,,,,,,,,
8PTKIVUR,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",B0BQ9D92D8,1.94E+11,Collect,6,$17.00 ,$102.00 ,0,$0.00 ,13-09-2023,B0BQ9D92D8,6,$17.00 ,$102.00 ,,,,,,,,,,,,,
8PTKIVUR,1.94E+11,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (28 Bars)",B0BTGK26B1,,Collect,6,$59.36 ,$356.16 ,0,$0.00 ,15-09-2023,B0BTGK26B1,6,$59.36 ,$356.16 ,,,,,,,,,,,,,
8PTKIVUR,1.94E+11,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 38.8oz Box (20 Bars)",B0BTGMJV79,,Collect,9,$42.40 ,$381.60 ,0,$0.00 ,16-09-2023,B0BTGMJV79,9,$42.40 ,$381.60 ,,,,,,,,,,,,,
8PTKIVUR,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",B0BTTTLVXX,,Collect,14,$41.10 ,$575.40 ,0,$0.00 ,19-09-2023,B0BTTTLVXX,14,$41.10 ,$575.40 ,,,,,,,,,,,,,
8PTKIVUR,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",B0BG8NTZWD,,Collect,8,$53.40 ,$427.20 ,0,$0.00 ,19-09-2023,B0BG8NTZWD,8,$53.40 ,$427.20 ,,,,,,,,,,,,,
818VKWLQ,8.58E+11,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",B018H3LFJG,RXF306,Collect,"4,356",$25.44 ,"$1,10,816.64 ",161,"$4,095.84 ",22-11-2023,B018H3LFJG,4195,$25.44 ,"$1,06,720.80 ",,,,,,,,,,,,,
818VKWLQ,1.09E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Peanut Butter Chocolate, 22Oz Box (12 Bars)",B01M6TK228,RXF010,Collect,696,$24.84 ,"$17,288.64 ",0,$0.00 ,17-10-2023,B01M6TK228,696,$24.84 ,"$17,288.64 ",,,,,,,,,,,,,
818VKWLQ,1.09E+13,"RX Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla, 11.3oz Box (10 Packs)",B07D3H4CQF,RXN003,Collect,84,$14.00 ,"$1,176.00 ",0,$0.00 ,18-10-2023,B07D3H4CQF,84,$14.00 ,"$1,176.00 ",,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",B07Q89M576,RXKIT6117,Collect,11,$10.24 ,$112.64 ,0,$0.00 ,7/11/2023,B07Q89M576,11,$10.24 ,$112.64 ,,,,,,,,,,,,,
818VKWLQ,1.02E+13,"RXBAR Protein Bars, Protein Snack, Snack Bars, Vanilla Almond, 22oz Box (12 Bars)",B07ZQYM8MJ,,Collect,312,$24.84 ,"$7,750.08 ",0,$0.00 ,17-10-2023,B07ZQYM8MJ,312,$24.84 ,"$7,750.08 ",,,,,,,,,,,,,
818VKWLQ,1.02E+13,"RX Nut Butter Almond Butter, Coconut, Delicious Flavor, 11.3oz Box (10 Count)",B084HJ1T2N,,Collect,12,$14.00 ,$168.00 ,0,$0.00 ,18-10-2023,B084HJ1T2N,12,$14.00 ,$168.00 ,,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR Chocolate AM Protein Bar 12 Count, 1.83 OZ",B09KMW172Z,1.94E+11,Collect,228,$24.84 ,"$5,663.52 ",0,$0.00 ,18-10-2023,B09KMW172Z,228,$24.84 ,"$5,663.52 ",,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry, 23.2oz Box (12 Bars)",B09WX8RYGN,RXBAR,Collect,66,$24.84 ,"$1,639.44 ",0,$0.00 ,17-10-2023,B09WX8RYGN,66,$24.84 ,"$1,639.44 ",,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Variety Pack, Gluten Free Snacks, Breakfast Snacks, 22.8oz Box (12 Bars)",B09WXF5PJQ,,Collect,54,$25.44 ,"$1,373.76 ",0,$0.00 ,22-10-2023,B09WXF5PJQ,54,$25.44 ,"$1,373.76 ",,,,,,,,,,,,,
818VKWLQ,1.02E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Mixed Berry (6 Boxes, 30 Bars)",B0BFZMYY8J,,Collect,15,$53.40 ,$801.00 ,0,$0.00 ,18-10-2023,B0BFZMYY8J,15,$53.40 ,$801.00 ,,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Chocolate (6 Boxes, 30 Bars)",B0BG8NN27Y,,Collect,15,$53.40 ,$801.00 ,0,$0.00 ,18-10-2023,B0BG8NN27Y,15,$53.40 ,$801.00 ,,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",B0BG8NTZWD,,Collect,1,$53.40 ,$53.40 ,0,$0.00 ,19-10-2023,B0BG8NTZWD,1,$53.40 ,$53.40 ,,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Blueberry (6 Boxes, 30 Bars)",B0BG8P6KNZ,,Collect,2,$53.40 ,$106.80 ,0,$0.00 ,18-10-2023,B0BG8P6KNZ,2,$53.40 ,$106.80 ,,,,,,,,,,,,,
818VKWLQ,1.09E+13,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Chocolate Chip (6 Boxes, 30 Bars)",B0BHXHND8P,,Collect,47,$53.40 ,"$2,509.80 ",3,$160.20 ,18-10-2023,B0BHXHND8P,44,$53.40 ,"$2,349.60 ",,,,,,,,,,,,,
818VKWLQ,1.94E+11,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",B0BTTTLVXX,,Collect,50,$41.10 ,"$2,055.00 ",5,$205.50 ,24-10-2023,B0BTTTLVXX,45,$41.10 ,"$1,849.50 ",,,,,,,,,,,,,
2A3BY19N,1.01E+13,"Carr's Table Water Crackers, Baked Snack Crackers, Party Snacks, Original (6 Boxes)",B000AYGYA6,5929057322,Prepaid,40,$20.40 ,$816.00 ,0,$0.00 ,5/9/2023,B000AYGYA6,40,$20.40 ,$816.00 ,,,,,,,,,,,,,
2A3BY19N,24100705832,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Hot and Spicy, 5.25lb Case (12 Boxes)",B00XOOPMF2,2410070583,Prepaid,12,$29.88 ,$358.56 ,0,$0.00 ,1/9/2023,B00XOOPMF2,12,$29.88 ,$358.56 ,,,,,,,,,,,,,
2A3BY19N,38000222481,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Brown Sugar Cinnamon, 10.15lb Case (96 Pop-Tarts)",B07YP3GKLQ,Pop-Tarts,Prepaid,60,$35.28 ,"$2,116.80 ",0,$0.00 ,1/9/2023,B07YP3GKLQ,60,$35.28 ,"$2,116.80 ",,,,,,,,,,,,,
2A3BY19N,38000287107,"Rice Krispies Treats Mini Squares, Kids Snacks, Lunch Snacks, Variety Pack, 20.1oz Box (52 Bars)",B0BV7BT26B,,Prepaid,4,$10.16 ,$40.64 ,0,$0.00 ,31-08-2023,B0BV7BT26B,4,$10.16 ,$40.64 ,,,,,,,,,,,,,
48Y6Q34U,38000265327,"Rice Krispies Treats Marshmallow Snack Sheet, Kids Snacks, Treat Making, Baking Project, Original, 32oz Sheet (1 Sheet)",B000AYFBAU,3800026532,Prepaid,"1,350",$11.25 ,"$15,187.50 ",0,$0.00 ,17-11-2023,B000AYFBAU,1350,$11.25 ,"$15,187.50 ",,,,,,,,,,,,,
48Y6Q34U,24100574667,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 22oz Case (10 Cups)",B00DBSG77S,2410057466,Prepaid,14,$13.20 ,$184.80 ,0,$0.00 ,13-10-2023,B00DBSG77S,14,$13.20 ,$184.80 ,,,,,,,,,,,,,
48Y6Q34U,38000167720,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Blueberry (8 Boxes, 96 Crisps)",B07HFNG77K,3800016772,Prepaid,144,$19.44 ,"$2,799.36 ",0,$0.00 ,13-10-2023,B07HFNG77K,144,$19.44 ,"$2,799.36 ",,,,,,,,,,,,,
48Y6Q34U,38000226656,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Variety Pack (4 Boxes, 32 Bars)",B07VKQ2WX8,,Prepaid,"9,792",$12.28 ,"$1,20,245.76 ",0,$0.00 ,12/10/2023,B07VKQ2WX8,9792,$12.28 ,"$1,20,245.76 ",,,,,,,,,,,,,
48Y6Q34U,38000253713,"pop-tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Brown Sugar Cinnamon, Value Pack (64 Pop-Tarts)",B08HWHDL87,,Prepaid,648,$20.39 ,"$13,212.72 ",15,$305.85 ,13-10-2023,B08HWHDL87,633,$20.39 ,"$12,906.87 ",,,,,,,,,,,,,
48Y6Q34U,1.91E+11,"Pure Organic Layered Fruit Bars, Gluten Free, Vegan Fruit Snacks, Pineapple Passionfruit 12 Count(Pack of 2)",B093ZNRHXD,,Prepaid,1,$16.32 ,$16.32 ,0,$0.00 ,15-10-2023,B093ZNRHXD,1,$16.32 ,$16.32 ,,,,,,,,,,,,,
27S1FBZI,38000265327,"Rice Krispies Treats Marshmallow Snack Sheet, Kids Snacks, Treat Making, Baking Project, Original, 32oz Sheet (1 Sheet)",B000AYFBAU,3800026532,Prepaid,10,$11.25 ,$112.50 ,0,$0.00 ,23-10-2023,B000AYFBAU,10,$11.25 ,$112.50 ,,,,,,,,,,,,,
27S1FBZI,38000350542,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Value Pack, Original (6 Boxes, 96 Bars)",B000YW7Q0Q,3800035054,Prepaid,115,$29.52 ,"$3,394.80 ",0,$0.00 ,23-10-2023,B000YW7Q0Q,115,$29.52 ,"$3,394.80 ",,,,,,,,,,,,,
27S1FBZI,38000551307,"Pop-Tarts Toaster Pastries, Made with Whole Grain, School Lunch, Frosted Strawberry (120 Pop-Tarts)",B00FIUDSLK,3800055130,Prepaid,10,$50.40 ,$504.00 ,0,$0.00 ,23-10-2023,B00FIUDSLK,10,$50.40 ,$504.00 ,,,,,,,,,,,,,
27S1FBZI,1.00E+13,"Cheez-It Crackers, Original, 1.5oz (60 Count)",B00WXWIJT2,2410012261,Prepaid,10,$24.60 ,$246.00 ,0,$0.00 ,23-10-2023,B00WXWIJT2,10,$24.60 ,$246.00 ,,,,,,,,,,,,,
27S1FBZI,24100116850,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, White Cheddar (40 Packs)",B07TKYQJ2B,ou-us2-40067,Prepaid,12,$15.97 ,$191.64 ,0,$0.00 ,23-10-2023,B07TKYQJ2B,12,$15.97 ,$191.64 ,,,,,,,,,,,,,
27S1FBZI,24100116881,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",B07TQ99WFC,,Prepaid,62,$18.34 ,"$1,137.08 ",0,$0.00 ,23-10-2023,B07TQ99WFC,62,$18.34 ,"$1,137.08 ",,,,,,,,,,,,,
27S1FBZI,30100125822,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",B07TR6YVJL,,Prepaid,41,$15.97 ,$654.77 ,0,$0.00 ,23-10-2023,B07TR6YVJL,41,$15.97 ,$654.77 ,,,,,,,,,,,,,
27S1FBZI,38000223396,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",B07YP58GX8,,Prepaid,56,$20.55 ,"$1,150.80 ",0,$0.00 ,23-10-2023,B07YP58GX8,56,$20.55 ,"$1,150.80 ",,,,,,,,,,,,,
27S1FBZI,24100117192,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Classic, 36oz Case (4 Boxes)",B07ZHXW811,Cheez-It,Prepaid,10,$24.32 ,$243.20 ,0,$0.00 ,23-10-2023,B07ZHXW811,10,$24.32 ,$243.20 ,,,,,,,,,,,,,
27S1FBZI,38000167775,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",B07ZKWRXWK,,Prepaid,10,$19.44 ,$194.40 ,0,$0.00 ,23-10-2023,B07ZKWRXWK,10,$19.44 ,$194.40 ,,,,,,,,,,,,,
27S1FBZI,38000129544,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Blueberry (6 Boxes, 48 Bars)",B083XTS18T,,Prepaid,10,$18.42 ,$184.20 ,0,$0.00 ,23-10-2023,B083XTS18T,10,$18.42 ,$184.20 ,,,,,,,,,,,,,
27S1FBZI,38000240522,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (Pack of 54)",B084RDDFGR,SVQQPE,Prepaid,130,$16.06 ,"$2,087.80 ",0,$0.00 ,23-10-2023,B084RDDFGR,130,$16.06 ,"$2,087.80 ",,,,,,,,,,,,,
27S1FBZI,30100127437,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",B0879N1QV3,u-c-30002,Prepaid,101,$15.82 ,"$1,597.82 ",0,$0.00 ,23-10-2023,B0879N1QV3,101,$15.82 ,"$1,597.82 ",,,,,,,,,,,,,
27S1FBZI,38000253713,"pop-tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Brown Sugar Cinnamon, Value Pack (64 Pop-Tarts)",B08HWHDL87,,Prepaid,50,$20.39 ,"$1,019.50 ",0,$0.00 ,23-10-2023,B08HWHDL87,50,$20.39 ,"$1,019.50 ",,,,,,,,,,,,,
27S1FBZI,38000253737,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Value Pack, Frosted Strawberry (64 Pop-Tarts)",B08HWHFQHS,,Prepaid,24,$20.39 ,$489.36 ,0,$0.00 ,23-10-2023,B08HWHFQHS,24,$20.39 ,$489.36 ,,,,,,,,,,,,,
27S1FBZI,24100001491,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",B09RCSXZYW,,Prepaid,56,$12.84 ,$719.04 ,0,$0.00 ,23-10-2023,B09RCSXZYW,56,$12.84 ,$719.04 ,,,,,,,,,,,,,
8KIZN35X,1.91E+11,"Pure Organic Layered Fruit Bars, Gluten Free and Vegan, Kids Fruit Snacks, Pineapple Passionfruit, 12.6oz Box (20 Bars)",B0732THJVP,19091210003,Prepaid,300,$11.60 ,"$3,480.00 ",0,$0.00 ,27-12-2021,B0732THJVP,300,$11.60 ,"$3,480.00 ",,,,,,,,,,,,,
8KIZN35X,24100116881,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Variety Pack (42 Packs)",B07TQ99WFC,,Prepaid,"2,664",$14.77 ,"$39,347.28 ",165,"$2,437.05 ",26-01-2022,B07TQ99WFC,2499,$14.77 ,"$36,910.23 ",,,,,,,,,,,,,
8KIZN35X,38000218842,"Kellogg's Special K Protein Meal Bars, Meal Replacement, Bulk Protein Snacks, Variety Pack (3 Boxes, 18 Bars)",B07VMBF5HH,,Prepaid,480,$12.24 ,"$5,875.20 ",0,$0.00 ,31-12-2021,B07VMBF5HH,480,$12.24 ,"$5,875.20 ",,,,,,,,,,,,,
8KIZN35X,8.85E+11,"Bear Naked Granola Cereal, Whole Grain Granola, Breakfast Snacks, Mega Pack, Triple Berry Crunch (3 Bags)",B083R4YZ96,,Prepaid,92,$12.99 ,"$1,195.08 ",0,$0.00 ,6/2/2022,B083R4YZ96,92,$12.99 ,"$1,195.08 ",,,,,,,,,,,,,
8KIZN35X,38000210815,"Frosted Flakes Cold Breakfast Cereal, 8 Vitamins and Minerals, Kids Snacks, Honey Nut (6 Boxes)",B083XTRLQP,,Prepaid,15,$21.30 ,$319.50 ,0,$0.00 ,27-12-2021,B083XTRLQP,15,$21.30 ,$319.50 ,,,,,,,,,,,,,
8KIZN35X,30100127611,"Club and Zesta Crackers, Soup Crackers, Party Snacks, Variety Pack (4 Boxes)",B08CPMG9W9,,Prepaid,131,$13.59 ,"$1,780.29 ",90,"$1,223.10 ",27-12-2021,B08CPMG9W9,41,$13.59 ,$557.19 ,,,,,,,,,,,,,
8KIZN35X,38000251511,"Special K Protein Bars, Meal Replacement, Protein Snacks, Brownie Batter (20 Bars)",B08L7P2PTD,,Prepaid,490,$18.07 ,"$8,854.30 ",112,"$2,023.84 ",31-01-2022,B08L7P2PTD,378,$18.07 ,"$6,830.46 ",,,,,,,,,,,,,
2YQR31BG,38000167775,"Special K Pastry Crisps, Breakfast Bars, 100 Calorie Snacks, Strawberry (8 Boxes, 96 Crisps)",B07ZKWRXWK,,Prepaid,432,$19.44 ,"$8,398.08 ",6,$116.64 ,8/9/2023,B07ZKWRXWK,426,$19.44 ,"$8,281.44 ",,,,,,,,,,,,,
2YQR31BG,38000240522,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (Pack of 54)",B084RDDFGR,SVQQPE,Prepaid,"4,440",$16.06 ,"$71,306.40 ",137,"$2,200.22 ",31-08-2023,B084RDDFGR,4303,$16.06 ,"$69,106.18 ",,,,,,,,,,,,,
2YQR31BG,24100001491,"Kellogg's Snacks, Lunch Snacks, Kids Snacks, Mega Pack, Variety Pack, 30.1oz Box (30 Packs)",B09RCSXZYW,,Prepaid,"1,800",$12.84 ,"$23,112.00 ",19,$243.96 ,31-08-2023,B09RCSXZYW,1781,$12.84 ,"$22,868.04 ",,,,,,,,,,,,,
4T5RKHSE,1.94E+11,"RXBAR Protein Bars, Protein Snacks, Snack Bars, Variety Pack (12 Bars)",B0C9S5F4WM,,Collect,30,$25.44 ,$763.20 ,26,$661.44 ,1/10/2023,B0C9S5F4WM,4,$25.44 ,$101.76 ,,,,,,,,,,,,,
8GU4OOLY,30100119647,"Kellogg's Toasteds Crackers, Ready to Dip Snacks, Party Snacks, Savory Onion (6 Boxes)",B000M2SYPO,3010011964,Prepaid,30,$22.74 ,$682.20 ,4,$90.96 ,16-09-2023,B000M2SYPO,26,$22.74 ,$591.24 ,,,,,,,,,,,,,
8GU4OOLY,38000268472,"Rice Krispies Treats Marshmallow Snack Bars, Kids Snacks, School Lunch, Double Chocolatey Chunk, 26oz Box (20 Bars)",B002DHSNAM,3800026847,Prepaid,12,$12.40 ,$148.80 ,0,$0.00 ,16-09-2023,B002DHSNAM,12,$12.40 ,$148.80 ,,,,,,,,,,,,,
8GU4OOLY,24100704958,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, White Cheddar (10 Cups)",B00DBSG80O,2410070495,Prepaid,1,$13.20 ,$13.20 ,0,$0.00 ,16-09-2023,B00DBSG80O,1,$13.20 ,$13.20 ,,,,,,,,,,,,,
8GU4OOLY,38000105227,"Kellogg's Special K Protein Meal Bars, Meal Replacement Protein Snacks, Variety Pack, 3.18lb Case (4 Boxes)",B010PAC50W,3800010522,Prepaid,112,$41.60 ,"$4,659.20 ",0,$0.00 ,17-09-2023,B010PAC50W,112,$41.60 ,"$4,659.20 ",,,,,,,,,,,,,
8GU4OOLY,79783101167,"Austin Sandwich Crackers, Single Serve Snack Crackers, Office and Kids Snacks, Cheddar Cheese on Cheese (12 Trays, 96 Packs)",B014P0K6XQ,7978310080,Prepaid,9,$26.40 ,$237.60 ,0,$0.00 ,16-09-2023,B014P0K6XQ,9,$26.40 ,$237.60 ,,,,,,,,,,,,,
8GU4OOLY,24100577200,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Double Cheese (6 Pouches)",B07MWLX4QD,Cheez-It,Prepaid,28,$8.46 ,$236.88 ,0,$0.00 ,16-09-2023,B07MWLX4QD,28,$8.46 ,$236.88 ,,,,,,,,,,,,,
8GU4OOLY,38000220678,"Nutri-Grain Bites Mini Breakfast Bars, Made with Whole Grains, Kids Lunch Snacks, Strawberry (5 Boxes, 25 Pouches)",B07Z7BKMT6,,Prepaid,73,$16.20 ,"$1,182.60 ",0,$0.00 ,16-09-2023,B07Z7BKMT6,73,$16.20 ,"$1,182.60 ",,,,,,,,,,,,,
8GU4OOLY,30100127437,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",B0879N1QV3,u-c-30002,Prepaid,"1,848",$15.82 ,"$29,235.36 ",0,$0.00 ,16-09-2023,B0879N1QV3,1848,$15.82 ,"$29,235.36 ",,,,,,,,,,,,,
8GU4OOLY,30100127611,"Club and Zesta Crackers, Soup Crackers, Party Snacks, Variety Pack (4 Boxes)",B08CPMG9W9,,Prepaid,156,$16.95 ,"$2,644.20 ",0,$0.00 ,20-09-2023,B08CPMG9W9,156,$16.95 ,"$2,644.20 ",,,,,,,,,,,,,
8GU4OOLY,38000244735,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",B08FSC3XG3,,Prepaid,598,$18.60 ,"$11,122.80 ",0,$0.00 ,19-09-2023,B08FSC3XG3,598,$18.60 ,"$11,122.80 ",,,,,,,,,,,,,
8GU4OOLY,24100120345,"Cheez-It Cheese Crackers, Baked Snack Crackers, Lunch Snacks, Family Size, Variety Pack (3 Boxes)",B08Z572K8V,,Prepaid,93,$17.81 ,"$1,656.33 ",0,$0.00 ,16-09-2023,B08Z572K8V,93,$17.81 ,"$1,656.33 ",,,,,,,,,,,,,
8GU4OOLY,38000124907,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",B091MX9DJJ,,Prepaid,960,$10.83 ,"$10,396.80 ",0,$0.00 ,29-09-2023,B091MX9DJJ,960,$10.83 ,"$10,396.80 ",,,,,,,,,,,,,
8GU4OOLY,38000271625,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Value Pack, Variety Pack (3 Boxes, 48 Bars)",B09J6ZFJJV,VC-a4-34105,Prepaid,323,$18.99 ,"$6,133.77 ",0,$0.00 ,22-09-2023,B09J6ZFJJV,323,$18.99 ,"$6,133.77 ",,,,,,,,,,,,,
8GU4OOLY,38000261534,"Pop-Tarts Eggo Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Maple Flavor (96 Pop-Tarts)",B09KCJM13X,,Prepaid,19,$35.28 ,$670.32 ,0,$0.00 ,16-09-2023,B09KCJM13X,19,$35.28 ,$670.32 ,,,,,,,,,,,,,
8GU4OOLY,38000268762,"Nutri-Grain Bites Mini Breakfast Bars, Made with Whole Grains, Kids Snacks, Chocolatey Banana (5 Boxes, 25 Pouches)",B09KK629HR,,Prepaid,16,$16.20 ,$259.20 ,0,$0.00 ,19-09-2023,B09KK629HR,16,$16.20 ,$259.20 ,,,,,,,,,,,,,
8GU4OOLY,24100000227,Cheez-It Puff'd Double Cheese 3oz 6ct,B09KY6WGDS,,Prepaid,61,$14.94 ,$911.34 ,0,$0.00 ,16-09-2023,B09KY6WGDS,61,$14.94 ,$911.34 ,,,,,,,,,,,,,
8GU4OOLY,24100000241,Cheez-It Puff'd White Cheddar 3oz 6ct,B09KY8QQBX,,Prepaid,7,$14.94 ,$104.58 ,0,$0.00 ,16-09-2023,B09KY8QQBX,7,$14.94 ,$104.58 ,,,,,,,,,,,,,
8GU4OOLY,24100001705,"Cheez-It Snap'd, Cheese Crackers Chips, Thin Crisps, Lunch Snacks, Variety Pack, 22.5oz Box (3 Bags)",B09Q6K5LDM,Cheez-It,Prepaid,131,$13.90 ,"$1,820.90 ",0,$0.00 ,16-09-2023,B09Q6K5LDM,131,$13.90 ,"$1,820.90 ",,,,,,,,,,,,,
8GU4OOLY,38000272233,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Grape (96 Pop-Tarts)",B09TNDHF85,,Prepaid,5,$35.28 ,$176.40 ,0,$0.00 ,16-09-2023,B09TNDHF85,5,$35.28 ,$176.40 ,,,,,,,,,,,,,
8GU4OOLY,30100103707,"Town House Pita Crackers Oven Baked Crackers, Lunch Snacks, Party Snacks, Sea Salt (4 Boxes)",B09Z1QTNJN,,Prepaid,31,$15.42 ,$478.02 ,1,$15.42 ,16-09-2023,B09Z1QTNJN,30,$15.42 ,$462.60 ,,,,,,,,,,,,,
8GU4OOLY,38000175787,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Variety Pack (3 Boxes, 30 Pouches)",B0B1QVRW19,,Prepaid,381,$21.33 ,"$8,126.73 ",2,$42.66 ,16-09-2023,B0B1QVRW19,379,$21.33 ,"$8,084.07 ",,,,,,,,,,,,,
8GU4OOLY,38000500374,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Hot Fudge Sundae (96 Pop-Tarts)",B0BG1818VW,,Prepaid,14,$35.28 ,$493.92 ,0,$0.00 ,16-09-2023,B0BG1818VW,14,$35.28 ,$493.92 ,,,,,,,,,,,,,
8GU4OOLY,1.94E+11,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Original (6 Bags)",B0BG93XJ77,,Prepaid,9,$30.30 ,$272.70 ,0,$0.00 ,16-09-2023,B0BG93XJ77,9,$30.30 ,$272.70 ,,,,,,,,,,,,,
8GU4OOLY,1.94E+11,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Peanut Butter (6 Bags)",B0BG959FR8,,Prepaid,5,$30.30 ,$151.50 ,0,$0.00 ,16-09-2023,B0BG959FR8,5,$30.30 ,$151.50 ,,,,,,,,,,,,,
